2024-07-26 15:10:35.755146,RX,00081531 DBG CV  12:	0
2024-07-26 15:10:35.836108,RX,00081595 DBG CV   1:	0
2024-07-26 15:10:35.887214,RX,00081659 DBG CV   2:	0
2024-07-26 15:10:35.968661,RX,00081723 DBG CV   3:	0
2024-07-26 15:10:36.020172,RX,00081776 DBG CH*  0:	292
2024-07-26 15:10:36.073652,RX,00081840 DBG CV   4:	0
2024-07-26 15:10:36.151953,RX,00081904 DBG CV   5:	0
2024-07-26 15:10:36.203389,RX,00081968 DBG CV   6:	0
2024-07-26 15:10:36.255670,RX,00082021 DBG CH*  1:	0
2024-07-26 15:10:36.335556,RX,00082085 DBG CV   7:	0
2024-07-26 15:10:36.386653,RX,00082149 DBG CV   8:	0
2024-07-26 15:10:36.439879,RX,00082213 DBG CV   9:	0
2024-07-26 15:10:36.491712,RX,00082266 DBG CH*  16:	621
2024-07-26 15:10:36.569242,RX,00082330 DBG CV  10:	0
2024-07-26 15:10:36.620729,RX,00082394 DBG CV  11:	0
2024-07-26 15:10:36.697695,RX,00082458 DBG CV  12:	0
2024-07-26 15:10:36.749045,RX,00082522 DBG CV   1:	0
2024-07-26 15:10:36.825573,RX,00082586 DBG CV   2:	0
2024-07-26 15:10:36.877579,RX,00082650 DBG CV   3:	0
2024-07-26 15:10:36.933454,RX,00082703 DBG CH*  0:	292
2024-07-26 15:10:36.999103,RX,00082767 DBG CV   4:	0
2024-07-26 15:10:37.059251,RX,00082831 DBG CV   5:	0
2024-07-26 15:10:37.115838,RX,00082895 DBG CV   6:	0
2024-07-26 15:10:37.177395,RX,00082948 DBG CH*  1:	0
2024-07-26 15:10:37.255017,RX,00083012 DBG CV   7:	0
2024-07-26 15:10:37.308248,RX,00083076 DBG CV   8:	0
2024-07-26 15:10:37.388925,RX,00083140 DBG CV   9:	0
2024-07-26 15:10:37.416053,RX,00083193 DBG CH*  16:	620
